player_name,num_of_matches,win_rate,aces_per_svpt,df_rate,first_serve_in_pct,first_serve_won_pct,second_serve_in_pct,second_serve_won_pct,bp_faced_per_match,bp_saved_pct
Stefanos Tsitsipas,309,0.6601941747572816,0.10061584321385861,0.027545295233399922,0.6229874610191832,0.7773167428592931,0.37701253898081666,0.5538449976855365,4.797297297297297,0.6274429134806493
Steve Johnson,102,0.4215686274509804,0.1057135669207847,0.04050542716651258,0.5673255853021574,0.747777268951388,0.4326744146978427,0.5279135060762306,5.823529411764706,0.6430914379064773
Tallon Griekspoor,122,0.4918032786885246,0.11086142687671878,0.039161517357761105,0.6437960845728504,0.7552214660715049,0.35620391542714946,0.5128373310402036,5.460869565217391,0.601481647478055
Taro Daniel,115,0.391304347826087,0.05483976908013838,0.032507724646229835,0.6031704727123285,0.6795564675810648,0.3968295272876715,0.49256467407817445,7.280701754385965,0.55260705011522
Taylor Fritz,278,0.6258992805755396,0.12900199742812987,0.030287939042580904,0.6027143934054963,0.7791182477903457,0.3972856065945037,0.5303927842740669,5.241635687732342,0.6296112921744754
Tennys Sandgren,73,0.3835616438356164,0.11437830195096882,0.03189496648176951,0.6034773050334278,0.7430284541817005,0.39652269496657216,0.4866582773684023,7.097222222222222,0.6412016928321276
Thanasi Kokkinakis,97,0.4742268041237113,0.13753254475581472,0.03198110205311119,0.6321195774650943,0.7696738911707692,0.3678804225349056,0.5077064418878039,5.612903225806452,0.6351266304754677
Thiago Monteiro,65,0.36923076923076925,0.08564096682898242,0.025399499250589697,0.6559804316390555,0.7361851532764289,0.3440195683609445,0.5303412056131647,6.377049180327869,0.6685946710871935
Tomas Machac,65,0.5538461538461539,0.0714353175502106,0.032149172049646665,0.6261985345542371,0.7146394668403376,0.37380146544576287,0.528387730652562,6.258064516129032,0.6379531015124235
Tomas Martin Etcheverry,56,0.4107142857142857,0.08703292495050383,0.020627335870955034,0.6551934684652576,0.7121555601864219,0.3448065315347423,0.504458600898052,6.892857142857143,0.590607797552242
Tommy Paul,198,0.6111111111111112,0.06984529922887117,0.0277194281112968,0.6093222870954578,0.7226799827077506,0.3906777129045422,0.5371235130915519,6.27979274611399,0.586447786283832
Ugo Humbert,182,0.5714285714285714,0.0944928469802946,0.029665758208074988,0.6227896780076378,0.7460062015415341,0.37721032199236215,0.5460523363397731,5.716763005780347,0.6303946915748158
Vasek Pospisil,83,0.4819277108433735,0.12389481796705652,0.04378571226838686,0.5982083872332097,0.7717817242993023,0.4017916127667902,0.48998973648417615,5.925925925925926,0.6356092680768005
Yannick Hanfmann,40,0.375,0.07274699948664773,0.02222783139395061,0.6468467652165744,0.677321055349362,0.35315323478342553,0.5000263316963849,8.0,0.6205948565323565
Yoshihito Nishioka,177,0.5028248587570622,0.02617794620617351,0.01897074639490169,0.6549236373596122,0.6431017639331614,0.3450763626403877,0.551408300640178,7.034883720930233,0.5291209912266426
Zhizhen Zhang,58,0.41379310344827586,0.09543591459594576,0.025415630103188848,0.637303825789139,0.7281583973505964,0.36269617421086103,0.5236980809415044,5.666666666666667,0.5436810458657529
Zizou Bergs,40,0.4,0.08883882342746698,0.03521633646150772,0.6300662310317987,0.7206972357483205,0.3699337689682013,0.529571539012011,6.388888888888889,0.6100242486271898
